KILN=1
CYCLE NO=67
DATE START=25-04-2014
TIME START=11:50:47
PROGRAM=PRH53NAR
WOOD NAME=MT53
WOOD GROUP=3
DAMP MEASUR=1
TIME INTERVAL=0
TEMP RANGE=1
DATE	TIME	STATE	PHASE	T°C	EMC%/RH%/dT°C	DG	MC%	MC1%	MC2%	MC3%	MC4%	MC5%	MC6%	ALARMS	EMC1/2-t1/2	Tset°C	EMCset%/RHset%/dTset°C	MC1	MC2	MC3	MC4	MC5	MC6	HEAT	DRY	SPRAY	VENT.	VAPOR.
28-04-2014	01:56:39	START	F5	74,7	11,0	2,4	54,4	54,2	57,3	52,8	52,5	54,7	55,1	A03 	1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	02:11:39	START	F5	75,4	10,9	2,4	53,9	53,5	56,8	52,4	52,1	54,3	54,7		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	02:26:39	START	F5	76,9	10,8	2,4	53,3	52,8	56,1	51,8	51,5	53,6	54,1		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	02:41:39	START	F5	77,0	10,7	2,4	53,3	52,7	56,1	51,9	51,5	53,6	54,2		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	02:56:39	START	F5	76,3	10,7	2,4	53,5	52,8	56,4	52,1	51,8	53,9	54,4		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	03:11:39	START	F5	75,1	10,9	2,4	54,2	53,6	57,1	52,7	52,3	54,5	55,0		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	03:26:39	START	F5	75,3	11,0	2,4	54,1	53,5	56,9	52,7	52,3	54,4	54,9		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	03:41:39	START	F5	74,8	11,0	2,4	54,1	53,5	57,1	52,8	52,3	54,4	55,0		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	03:56:38	START	F5	78,5	10,4	2,5	53,1	52,6	56,0	51,7	51,4	53,4	53,9		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	04:11:38	START	F5	76,3	10,6	2,5	53,7	53,4	56,7	52,3	51,8	54,0	54,4		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	04:26:38	START	F5	75,8	10,6	2,5	53,9	53,7	56,9	52,4	52,1	54,2	54,6		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	04:41:38	START	F5	76,4	10,5	2,5	53,5	53,3	56,5	52,0	51,5	53,8	54,2		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	04:56:38	START	F5	68,7	11,1	2,3	56,8	56,7	60,1	55,2	54,7	57,1	57,4	A03 	1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	05:11:38	START	F5	77,3	10,2	2,5	53,1	53,0	56,1	51,6	51,1	53,4	53,6		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	05:26:38	START	F5	73,8	10,7	2,4	54,2	54,1	57,4	52,7	52,1	54,5	54,8	A03 	1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	05:41:38	START	F5	76,2	10,2	2,5	53,2	53,2	56,3	51,7	51,2	53,6	53,7		1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	05:56:38	START	F5	70,2	11,3	2,3	55,7	55,6	58,8	54,2	53,4	56,0	56,2	A03 	1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	06:11:38	START	F5	71,8	11,1	2,3	54,9	54,6	58,1	53,5	52,7	55,1	55,5	A03 	1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	06:26:37	START	F5	72,4	11,0	2,4	54,5	54,1	57,6	53,2	52,4	54,8	55,1	A03 	1/2 - 1/2	85,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	06:41:37	START	F5	72,2	11,0	2,4	54,6	54,2	57,6	53,1	52,5	54,9	55,3		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	06:56:37	START	F5	72,4	11,0	2,4	54,6	54,2	57,7	53,3	52,5	54,9	55,3		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	07:11:37	START	F5	72,2	11,0	2,4	54,7	54,2	57,8	53,3	52,6	55,0	55,4		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	07:26:37	START	F5	71,9	11,0	2,4	54,8	54,4	58,0	53,3	52,8	55,1	55,6		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	07:41:37	START	F5	71,5	11,2	2,3	54,3	54,6	58,2	49,2	52,9	55,3	55,8		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	07:56:37	START	F5	75,0	10,6	2,5	53,4	53,3	56,9	50,1	51,7	54,0	54,4		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	07:11:23	START	F5	76,1	10,2	2,5	53,0	53,0	56,3	50,4	51,1	53,4	53,8		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	07:26:22	START	F5	75,8	10,4	2,5	53,3	53,1	56,4	52,3	51,1	53,5	53,8		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	07:41:22	START	F5	74,5	10,5	2,5	53,7	53,6	56,8	52,6	51,5	53,9	54,1		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	07:56:22	START	F5	74,6	10,4	2,5	53,6	53,5	56,7	52,4	51,3	53,7	54,0		1/2 - 1/2	80,0	14,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	08:23:55	START	F6	73,8	10,0	2,6	53,7	53,7	56,9	52,5	51,4	53,9	54,0		1/2 - 1/2	82,0	8,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
28-04-2014	08:38:55	START	F6	72,9	9,9	2,6	53,9	54,0	57,1	52,7	51,5	54,2	54,1		1/2 - 1/2	82,0	8,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
28-04-2014	08:53:55	START	F6	67,9	10,6	2,5	56,0	56,0	59,3	54,9	53,6	56,2	56,2		1/2 - 1/2	70,0	8,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	09:08:55	START	F6	69,1	10,6	2,5	55,1	55,1	58,4	54,1	52,8	55,3	55,4		1/2 - 1/2	70,0	8,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	09:23:55	START	F6	70,1	10,5	2,5	54,6	54,4	57,8	53,6	52,3	54,8	54,8		1/2 - 1/2	70,0	8,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	09:38:55	START	F6	70,3	10,5	2,5	54,4	54,1	57,6	53,5	52,2	54,5	54,7		1/2 - 1/2	70,0	8,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	09:53:54	START	F6	69,8	10,5	2,5	54,5	54,2	57,9	53,6	52,2	54,6	54,9		1/2 - 1/2	70,0	12,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% >	OFF	
28-04-2014	10:08:54	START	F6	70,8	10,5	2,5	54,3	53,8	57,5	53,4	52,0	54,4	54,7		1/2 - 1/2	70,0	12,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% >	OFF	
28-04-2014	10:23:54	START	F6	71,1	10,6	2,5	54,1	53,6	57,4	53,3	51,9	54,1	54,6		1/2 - 1/2	70,0	12,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% >	OFF	
28-04-2014	10:38:54	START	F6	73,7	10,3	2,5	53,1	52,5	56,2	52,3	50,9	53,1	53,6		1/2 - 1/2	75,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	10:53:54	START	F6	73,2	9,9	2,6	54,0	53,5	57,3	53,1	51,8	54,0	54,6		1/2 - 1/2	75,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	11:08:54	START	F6	73,0	9,7	2,7	53,9	53,6	57,2	52,9	51,7	54,0	54,4		1/2 - 1/2	75,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	11:23:54	START	F6	79,2	9,3	2,8	51,7	51,5	54,9	50,4	49,5	51,8	52,2		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	11:38:54	START	F6	77,5	9,1	2,9	52,3	52,2	55,6	51,4	50,0	52,4	52,7		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	11:53:54	START	F6	79,7	8,8	3,0	51,6	51,4	54,8	50,6	49,3	51,6	51,9		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% <	OFF	
28-04-2014	12:08:54	START	F6	77,5	8,9	2,9	52,4	52,3	55,7	51,4	50,0	52,4	52,6		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	12:23:53	START	F6	79,7	8,7	3,0	51,5	51,4	54,7	50,6	49,2	51,6	51,8		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	12:38:53	START	F6	76,7	8,8	3,0	52,7	52,6	56,0	51,7	50,4	52,7	52,9		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	12:53:53	START	F6	73,9	9,6	2,7	53,4	53,3	56,8	52,5	51,0	53,4	53,7		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	13:08:53	START	F6	77,9	9,4	2,8	51,8	51,5	55,0	51,0	49,5	51,8	52,2		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	13:23:53	START	F6	78,9	9,3	2,8	51,4	51,0	54,6	50,6	49,3	51,5	51,9		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	13:38:53	START	F6	78,9	9,3	2,8	51,4	50,9	54,6	50,5	49,3	51,5	52,0		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	13:53:53	START	F6	80,0	9,3	2,8	51,1	50,5	54,3	49,8	49,1	51,2	51,7		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	14:08:53	START	F6	79,7	9,3	2,8	51,3	50,7	54,4	50,0	49,4	51,4	52,0		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	14:23:53	START	F6	79,9	9,3	2,8	51,2	50,5	54,5	50,0	49,3	51,3	51,9		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	14:38:53	START	F6	78,5	9,6	2,7	51,8	51,1	55,1	50,6	49,8	51,8	52,5		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	14:53:52	START	F6	78,5	9,1	2,9	52,3	51,7	55,8	51,0	50,4	52,3	53,1		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	15:08:52	START	F6	77,6	9,0	2,9	52,7	52,4	56,2	51,0	50,6	52,6	53,4		1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	15:23:52	START	F6	78,3	8,8	3,0	52,3	52,2	55,9	50,4	50,3	52,4	53,0	A01 	1/2 - 1/2	80,0	12,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% <	OFF	
28-04-2014	15:38:52	START	F6	82,6	8,5	3,1	50,8	50,7	54,3	49,0	48,8	50,7	51,4		1/2 - 1/2	80,0	9,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
28-04-2014	15:53:52	START	F6	82,0	8,3	3,1	51,1	51,1	54,5	49,4	49,1	51,1	51,6		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	16:08:52	START	F6	83,3	8,0	3,3	50,6	50,6	54,1	48,6	48,6	50,6	51,1		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	16:23:52	START	F6	84,4	7,9	3,3	50,3	50,3	53,8	48,3	48,3	50,4	50,8		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	16	OFF	ON	100% <	OFF	
28-04-2014	16:38:52	START	F6	85,4	7,8	3,3	49,9	50,1	53,5	47,9	47,9	50,1	50,4		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% <	OFF	
28-04-2014	16:53:52	START	F6	80,9	8,7	3,0	51,0	51,0	54,5	49,1	49,0	51,1	51,5		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	17:08:52	START	F6	83,8	8,8	3,0	50,0	49,6	53,4	48,8	48,0	50,0	50,5		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	17:23:51	START	F6	84,6	8,7	3,0	49,8	49,2	53,1	48,5	47,9	49,8	50,3		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
28-04-2014	17:38:51	START	F6	83,5	8,8	3,0	50,4	49,5	53,6	50,1	48,4	50,2	50,9		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% >	OFF	
28-04-2014	17:53:51	START	F6	83,8	8,9	2,9	50,2	49,3	53,5	49,3	48,4	50,2	50,9		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% >	OFF	
28-04-2014	18:08:51	START	F6	85,2	8,9	2,9	49,9	48,9	53,1	49,2	48,0	49,8	50,6		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% >	OFF	
28-04-2014	18:23:51	START	F6	85,4	9,0	2,9	48,8	48,9	53,1	43,2	48,0	49,6	50,5		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% >	OFF	
28-04-2014	18:38:51	START	F6	84,1	9,1	2,9	49,9	49,1	53,5	47,5	48,4	50,1	51,0		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	40	OFF	OFF	100% >	OFF	
28-04-2014	18:53:51	START	F6	83,1	8,7	3,0	51,2	50,3	54,6	50,2	49,4	51,0	52,0		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
28-04-2014	19:08:51	START	F6	83,7	8,4	3,1	51,1	50,5	54,4	50,6	49,0	50,7	51,6		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
28-04-2014	19:23:50	START	F6	84,1	8,4	3,1	49,5	50,4	54,2	41,8	48,8	50,6	51,3		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
28-04-2014	19:38:50	START	F6	85,3	8,2	3,2	50,2	50,1	53,8	48,5	48,3	50,2	50,8		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	19:53:50	START	F6	83,7	8,3	3,1	50,4	50,5	54,1	47,7	48,7	50,5	51,1		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	20:08:50	START	F6	84,9	8,1	3,2	50,6	50,2	53,7	50,6	48,3	50,1	50,7		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	20:23:50	START	F6	84,2	8,2	3,2	50,7	50,3	53,8	50,7	48,4	50,2	50,8		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	20:38:50	START	F6	84,1	8,1	3,2	50,7	50,4	53,8	50,6	48,4	50,3	50,7		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	20:53:50	START	F6	79,3	9,1	2,9	51,8	51,4	54,9	51,7	49,6	51,3	52,0		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% >	OFF	
28-04-2014	21:08:50	START	F6	76,2	9,4	2,8	52,8	52,2	55,9	53,2	50,6	52,3	52,9		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	21:23:50	START	F6	74,3	9,6	2,7	53,4	52,7	56,6	53,8	51,3	52,9	53,5		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	21:38:49	START	F6	74,2	9,5	2,7	53,2	52,5	56,3	53,5	51,2	52,7	53,3		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	21:53:49	START	F6	73,6	9,6	2,7	53,3	52,5	56,5	53,6	51,3	52,8	53,3		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	22:08:49	START	F6	74,3	9,4	2,8	52,9	52,0	56,0	53,2	51,0	52,4	53,0		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	22:23:49	START	F6	74,9	9,3	2,8	52,4	51,5	55,5	52,7	50,5	51,9	52,4		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	22:38:49	START	F6	75,9	9,1	2,9	51,8	50,9	55,0	51,8	50,1	51,4	51,9		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
28-04-2014	22:53:49	START	F6	83,2	8,1	3,2	50,1	49,2	53,3	50,2	48,3	49,7	50,1		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	18	100% <	OFF	
28-04-2014	23:08:49	START	F6	85,1	7,5	3,5	49,6	48,9	52,8	49,7	47,7	49,1	49,4		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	23:23:49	START	F6	85,4	7,5	3,5	49,4	48,9	52,6	49,5	47,4	49,0	49,2		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
28-04-2014	23:38:49	START	F6	84,7	7,5	3,5	49,7	49,2	53,0	49,7	47,7	49,3	49,4		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% <	OFF	
28-04-2014	23:53:49	START	F6	81,1	7,8	3,3	50,7	50,3	54,1	50,6	48,7	50,4	50,5		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
29-04-2014	00:08:48	START	F6	82,0	7,7	3,4	50,4	50,0	53,7	50,3	48,4	50,0	50,1		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
29-04-2014	00:23:48	START	F6	85,9	7,5	3,5	49,0	48,9	52,5	47,9	47,2	48,9	48,9		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	OFF	OFF	ON	100% <	OFF	
29-04-2014	00:38:48	START	F6	83,4	7,6	3,4	49,6	49,7	53,2	47,7	47,9	49,6	49,7		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
29-04-2014	00:53:48	START	F6	80,9	8,5	3,1	50,0	50,1	53,8	47,8	48,5	50,0	50,2		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
29-04-2014	01:08:48	START	F6	83,9	8,5	3,1	49,1	48,6	52,4	48,4	47,5	48,9	49,2		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
29-04-2014	01:23:48	START	F6	83,8	8,6	3,0	49,3	48,5	52,5	48,8	47,6	49,1	49,4		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
29-04-2014	01:38:48	START	F6	83,3	8,7	3,0	49,6	48,5	52,7	50,0	47,8	49,2	49,6		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
29-04-2014	01:53:48	START	F6	83,1	8,8	3,0	49,7	48,5	52,8	50,2	47,9	49,3	49,7		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
29-04-2014	02:08:48	START	F6	82,7	8,9	2,9	49,9	48,7	53,0	50,3	48,1	49,5	50,0		1/2 - 1/2	85,0	9,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% >	OFF	
29-04-2014	02:23:47	START	F7	81,7	8,7	3,0	49,9	48,9	53,2	49,1	48,4	49,7	50,1		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	02:38:47	START	F7	82,2	8,6	3,0	49,6	48,6	52,9	49,0	48,2	49,5	49,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	02:53:47	START	F7	82,7	7,8	3,3	50,2	49,2	53,6	49,7	48,6	49,9	50,2		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	03:08:47	START	F7	81,0	7,6	3,4	50,7	50,0	53,9	51,0	48,9	50,2	50,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	03:23:47	START	F7	81,9	7,3	3,6	50,2	49,8	53,5	50,3	48,5	49,8	49,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	03:38:47	START	F7	81,7	7,2	3,6	50,2	49,8	53,4	50,1	48,3	49,8	49,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	03:53:47	START	F7	83,8	7,0	3,7	49,0	49,1	52,7	46,8	47,7	49,1	49,1		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	56	ON	OFF	100% <	OFF	
29-04-2014	04:08:47	START	F7	85,4	6,9	3,8	48,5	48,5	52,0	46,7	47,1	48,5	48,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	04:23:47	START	F7	84,4	6,9	3,8	49,1	48,9	52,4	48,7	47,5	48,9	48,7		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	10	ON	OFF	100% <	OFF	
29-04-2014	04:38:46	START	F7	82,6	6,8	3,8	49,5	49,3	52,9	48,8	47,8	49,3	49,2		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	04:53:46	START	F7	79,6	7,8	3,3	49,2	49,8	53,6	44,3	48,4	49,8	49,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	05:08:46	START	F7	81,4	7,9	3,3	49,0	48,4	52,5	47,9	47,6	48,9	49,0		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	05:23:46	START	F7	83,0	7,8	3,3	48,8	47,7	52,0	48,8	47,4	48,6	48,7		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	05:38:46	START	F7	83,7	7,8	3,3	48,4	47,1	51,6	48,4	47,0	48,3	48,3		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	05:53:46	START	F7	83,9	7,8	3,3	48,2	46,8	51,5	47,9	47,0	48,2	48,3		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	06:08:46	START	F7	83,6	7,8	3,3	48,3	46,6	51,5	48,4	47,0	48,2	48,3		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	06:23:46	START	F7	83,7	7,8	3,3	48,0	46,6	51,6	46,3	47,1	48,3	48,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	06:38:46	START	F7	84,0	7,8	3,3	47,8	46,5	51,6	45,4	47,1	48,3	48,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	06:53:45	START	F7	82,0	7,3	3,6	49,5	48,1	53,3	47,9	48,5	49,5	49,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	07:08:45	START	F7	81,3	7,1	3,7	49,9	48,9	53,5	49,5	48,5	49,6	49,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
